Description,Quantity,Average_Daily_Sales,Current_Stock,Reorder_Level,Need_Reorder,Recommended_Order
MINITURE ANTIQUE ROSE HOOK IVORY,48,0.128686327077748,353,1.0,False,0.0
MINT DINER CLOCK,2,0.005361930294906166,20,0.0,False,0.0
MINT DINER WALL CLOCK,365,0.9785522788203753,71,7.0,False,0.0
MINT GREEN ROSE TOWEL,70,0.1876675603217158,342,1.0,False,0.0
MINT KITCHEN SCALES,792,2.123324396782842,235,15.0,False,0.0
MIRROR CORNICE,83,0.2225201072386059,162,2.0,False,0.0
MIRROR LOVE BIRD T-LIGHT HOLDER,140,0.3753351206434316,208,3.0,False,0.0
MIRROR MOSAIC CANDLE PLATE,151,0.40482573726541554,61,3.0,False,0.0
MIRROR MOSAIC GOBLET CANDLE HOLDER,506,1.35656836461126,269,9.0,False,0.0
MIRROR MOSAIC HURRICANE LAMP ,286,0.7667560321715817,68,5.0,False,0.0
MIRROR MOSAIC T-LIGHT HOLDER ,1533,4.109919571045577,81,29.0,False,0.0
MIRROR MOSAIC T-LIGHT HOLDER ROUND,1165,3.123324396782842,157,22.0,False,0.0
MIRROR MOSAIC VOTIVE HOLDER,837,2.2439678284182305,358,16.0,False,0.0
MIRRORED DISCO BALL ,644,1.7265415549597856,72,12.0,False,0.0
MIRRORED DOVE WALL DECORATION,101,0.2707774798927614,319,2.0,False,0.0
MIRRORED WALL ART FOXY,15,0.040214477211796246,382,0.0,False,0.0
MIRRORED WALL ART GENTS,163,0.43699731903485256,252,3.0,False,0.0
MIRRORED WALL ART LADIES,161,0.4316353887399464,375,3.0,False,0.0
MIRRORED WALL ART PHOTO FRAMES,24,0.064343163538874,339,0.0,False,0.0
MIRRORED WALL ART POPPIES,275,0.7372654155495979,116,5.0,False,0.0
MIRRORED WALL ART SKULLS,294,0.7882037533512064,235,6.0,False,0.0
MIRRORED WALL ART SNOWFLAKES,507,1.3592493297587132,322,10.0,False,0.0
MIRRORED WALL ART SPLODGES,98,0.26273458445040215,227,2.0,False,0.0
MIRRORED WALL ART STARS,348,0.9329758713136729,434,7.0,False,0.0
MIRRORED WALL ART TABLE LAMP,67,0.17962466487935658,250,1.0,False,0.0
MISELTOE HEART WREATH ,80,0.21447721179624665,268,2.0,False,0.0
MISELTOE HEART WREATH CREAM,240,0.6434316353887399,385,5.0,False,0.0
MISELTOE HEART WREATH WHITE,78,0.20911528150134048,271,1.0,False,0.0
MISTLETOE HEART WREATH CREAM,576,1.5442359249329758,14,11.0,False,0.0
MISTLETOE HEART WREATH GREEN,838,2.246648793565684,270,16.0,False,0.0
MIXED NUTS LIGHT GREEN BOWL,469,1.257372654155496,63,9.0,False,0.0
MOBILE VINTAGE HEARTS ,153,0.4101876675603217,56,3.0,False,0.0
MOCK LOBSTER FRIDGE MAGNET,266,0.7131367292225201,224,5.0,False,0.0
MODERN FLORAL STATIONERY SET,1219,3.2680965147453085,186,23.0,False,0.0
MODERN VINTAGE COTTON SHOPPING BAG,22,0.058981233243967826,18,0.0,False,0.0
MONEY BOX BISCUITS DESIGN,216,0.579088471849866,108,4.0,False,0.0
MONEY BOX CONFECTIONERY DESIGN,137,0.3672922252010724,29,3.0,False,0.0
MONEY BOX FIRST ADE DESIGN,51,0.13672922252010725,387,1.0,False,0.0
MONEY BOX FIRST AID DESIGN,43,0.11528150134048257,250,1.0,False,0.0
MONEY BOX HOUSEKEEPING DESIGN,223,0.5978552278820375,70,4.0,False,0.0
MONEY BOX KINGS CHOICE DESIGN,319,0.8552278820375335,388,6.0,False,0.0
MONEY BOX POCKET MONEY DESIGN,347,0.9302949061662198,499,7.0,False,0.0
MONSTERS STENCIL CRAFT,1398,3.74798927613941,428,26.0,False,0.0
MONTANA DIAMOND CLUSTER EARRINGS,6,0.0160857908847185,187,0.0,False,0.0
MOODY BOY  DOOR HANGER ,1109,2.973190348525469,347,21.0,False,0.0
MOODY GIRL DOOR HANGER ,1427,3.8257372654155497,71,27.0,False,0.0
MOP PENDANT SHELL NECKLACE,9,0.024128686327077747,154,0.0,False,0.0
MORE BUTTER METAL SIGN ,685,1.8364611260053618,225,13.0,False,0.0
MOROCCAN BEATEN METAL DISH,14,0.03753351206434316,12,0.0,False,0.0
MOROCCAN BEATEN METAL DISH LARGE,11,0.029490616621983913,169,0.0,False,0.0
MOROCCAN BEATEN METAL MIRROR,14,0.03753351206434316,236,0.0,False,0.0
MOROCCAN TEA GLASS,3808,10.20911528150134,495,71.0,False,0.0
MOTHER'S KITCHEN SPOON REST ,178,0.4772117962466488,278,3.0,False,0.0
MOTORING TISSUE BOX,1828,4.900804289544236,129,34.0,False,0.0
MOUSE TOY WITH PINK T-SHIRT,335,0.8981233243967829,390,6.0,False,0.0
MOUSEY LONG LEGS SOFT TOY,29,0.0777479892761394,98,1.0,False,0.0
MR ROBOT SOFT TOY,211,0.5656836461126006,338,4.0,False,0.0
MRS ROBOT SOFT TOY,143,0.38337801608579086,77,3.0,False,0.0
MULTI COLOUR SILVER T-LIGHT HOLDER,10279,27.55764075067024,407,193.0,False,0.0
MULTI HEARTS  STICKERS,231,0.6193029490616622,366,4.0,False,0.0
MULTICOLOUR  CONFETTI IN TUBE,243,0.6514745308310992,107,5.0,False,0.0
MULTICOLOUR 3D BALLS GARLAND,209,0.5603217158176944,276,4.0,False,0.0
MULTICOLOUR EASTER RABBIT ,20,0.05361930294906166,114,0.0,False,0.0
MULTICOLOUR HONEYCOMB FAN,1142,3.0616621983914207,449,21.0,False,0.0
MULTICOLOUR HONEYCOMB PAPER GARLAND,1010,2.707774798927614,332,19.0,False,0.0
MULTICOLOUR POLKADOT PLATE,12,0.032171581769437,132,0.0,False,0.0
MULTICOLOUR RABBIT EGG WARMER,205,0.5495978552278821,485,4.0,False,0.0
MULTICOLOUR SPRING FLOWER MUG,2042,5.474530831099195,38,38.0,False,0.0
MUM'S KITCHEN CLOCK,104,0.27882037533512066,146,2.0,False,0.0
MUMMY MOUSE RED GINGHAM RIBBON,1,0.002680965147453083,204,0.0,False,0.0
MURANO STYLE GLASS BRACELET BLACK,4,0.010723860589812333,418,0.0,False,0.0
MURANO STYLE GLASS BRACELET GOLD,7,0.01876675603217158,235,0.0,False,0.0
MURANO STYLE GLASS BRACELET RED,6,0.0160857908847185,341,0.0,False,0.0
MUSICAL ZINC HEART DECORATION ,2499,6.6997319034852545,179,47.0,False,0.0
Manual,7173,19.230563002680967,18,135.0,True,117.0
N0 SINGING METAL SIGN,1197,3.2091152815013406,472,22.0,False,0.0
NAMASTE SWAGAT INCENSE,2427,6.506702412868632,49,46.0,False,0.0
NATURAL HANGING QUILTED HEARTS ,1432,3.839142091152815,34,27.0,False,0.0
NATURAL SLATE CHALKBOARD LARGE ,1452,3.8927613941018766,270,27.0,False,0.0
NATURAL SLATE HEART CHALKBOARD ,8480,22.734584450402146,404,159.0,False,0.0
NATURAL SLATE RECTANGLE CHALKBOARD,2911,7.804289544235925,452,55.0,False,0.0
NECKLACE+BRACELET PINK BUTTERFLY,28,0.07506702412868632,235,1.0,False,0.0
NECKLACE+BRACELET SET BLUE BLOSSOM,8,0.021447721179624665,481,0.0,False,0.0
NECKLACE+BRACELET SET BLUE HIBISCUS,20,0.05361930294906166,133,0.0,False,0.0
NECKLACE+BRACELET SET FRUIT SALAD ,13,0.03485254691689008,472,0.0,False,0.0
NECKLACE+BRACELET SET PINK DAISY,1,0.002680965147453083,47,0.0,False,0.0
NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,0.005361930294906166,337,0.0,False,0.0
NEW BAROQUE B'FLY NECKLACE GREEN,2,0.005361930294906166,260,0.0,False,0.0
NEW BAROQUE B'FLY NECKLACE PINK,1,0.002680965147453083,398,0.0,False,0.0
NEW BAROQUE B'FLY NECKLACE RED,4,0.010723860589812333,185,0.0,False,0.0
NEW BAROQUE BLACK BOXES,3,0.00804289544235925,99,0.0,False,0.0
NEW BAROQUE BLACK PHOTO ALBUM,26,0.06970509383378017,411,0.0,False,0.0
NEW BAROQUE JEWELLERY BOX ,48,0.128686327077748,463,1.0,False,0.0
NEW BAROQUE LARGE NECKLACE BLK/WHIT,2,0.005361930294906166,46,0.0,False,0.0
NEW BAROQUE SMALL NECKLACE BLACK,3,0.00804289544235925,325,0.0,False,0.0
NEW ENGLAND MUG W GIFT BOX,2,0.005361930294906166,185,0.0,False,0.0
NEWSPAPER STAND,25,0.06702412868632708,470,0.0,False,0.0
NINJA RABBIT BLACK,116,0.3109919571045576,293,2.0,False,0.0
NINJA RABBIT PINK,101,0.2707774798927614,462,2.0,False,0.0
NO JUNK MAIL METAL SIGN,1785,4.785522788203753,470,33.0,False,0.0
NO SINGING METAL SIGN,4636,12.428954423592494,90,87.0,False,0.0
NOEL GARLAND PAINTED ZINC ,993,2.6621983914209117,123,19.0,False,0.0
NOEL WOODEN BLOCK LETTERS ,333,0.8927613941018767,49,6.0,False,0.0
NOVELTY BISCUITS CAKE STAND 3 TIER,366,0.9812332439678284,310,7.0,False,0.0
NUMBER TILE COTTAGE GARDEN 0 ,54,0.1447721179624665,233,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 1,69,0.18498659517426275,327,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 2,67,0.17962466487935658,358,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 3 ,52,0.13941018766756033,124,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 4,55,0.14745308310991956,195,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 5,47,0.1260053619302949,332,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 6,54,0.1447721179624665,65,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 7,51,0.13672922252010725,49,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 8,52,0.13941018766756033,363,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN 9,56,0.15013404825737264,49,1.0,False,0.0
NUMBER TILE COTTAGE GARDEN No,52,0.13941018766756033,356,1.0,False,0.0
NUMBER TILE VINTAGE FONT 0,62,0.16621983914209115,470,1.0,False,0.0
NUMBER TILE VINTAGE FONT 1,72,0.19302949061662197,246,1.0,False,0.0
NUMBER TILE VINTAGE FONT 2,79,0.21179624664879357,298,1.0,False,0.0
NUMBER TILE VINTAGE FONT 3,83,0.2225201072386059,271,2.0,False,0.0
NUMBER TILE VINTAGE FONT 4,78,0.20911528150134048,225,1.0,False,0.0
NUMBER TILE VINTAGE FONT 5,75,0.20107238605898123,156,1.0,False,0.0
NUMBER TILE VINTAGE FONT 6 ,79,0.21179624664879357,345,1.0,False,0.0
NUMBER TILE VINTAGE FONT 7,74,0.19839142091152814,177,1.0,False,0.0
NUMBER TILE VINTAGE FONT 8,66,0.1769436997319035,101,1.0,False,0.0
NUMBER TILE VINTAGE FONT 9 ,63,0.16890080428954424,362,1.0,False,0.0
NUMBER TILE VINTAGE FONT No ,147,0.3941018766756032,68,3.0,False,0.0
NURSE'S BAG SOFT TOY,68,0.18230563002680966,68,1.0,False,0.0
"NURSERY A,B,C PAINTED LETTERS",192,0.514745308310992,313,4.0,False,0.0
Next Day Carriage,79,0.21179624664879357,178,1.0,False,0.0
OCEAN SCENT CANDLE IN JEWELLED BOX,968,2.5951742627345844,278,18.0,False,0.0
OCEAN STRIPE HAMMOCK ,2,0.005361930294906166,372,0.0,False,0.0
OFFICE MUG WARMER BLACK+SILVER ,1054,2.8257372654155497,54,20.0,False,0.0
OFFICE MUG WARMER CHOC+BLUE,517,1.386058981233244,354,10.0,False,0.0
OFFICE MUG WARMER PINK,553,1.482573726541555,190,10.0,False,0.0
OFFICE MUG WARMER POLKADOT,503,1.3485254691689008,179,9.0,False,0.0
OLD DOC RUSSEL METAL SIGN,14,0.03753351206434316,365,0.0,False,0.0
OPEN CLOSED METAL SIGN,1577,4.227882037533512,200,30.0,False,0.0
OPIUM SCENTED VOTIVE CANDLE,840,2.25201072386059,164,16.0,False,0.0
ORANGE FELT VASE + FLOWERS,1,0.002680965147453083,431,0.0,False,0.0
ORANGE FLOWER MUG ,4,0.010723860589812333,197,0.0,False,0.0
ORANGE PENDANT TRIPLE SHELL NECKLAC,3,0.00804289544235925,16,0.0,False,0.0
ORANGE SCENTED SET/9 T-LIGHTS,573,1.5361930294906165,142,11.0,False,0.0
ORANGE TV TRAY TABLE ,461,1.2359249329758712,244,9.0,False,0.0
ORANGE VOTIVE CANDLE,1032,2.766756032171582,54,19.0,False,0.0
ORANGE/WHT/FUSCHIA STONES NECKLACE,6,0.0160857908847185,323,0.0,False,0.0
ORGANISER WOOD ANTIQUE WHITE ,139,0.3726541554959786,258,3.0,False,0.0
ORIENTAL RED CUSHION COVER ,13,0.03485254691689008,40,0.0,False,0.0
ORIGAMI JASMINE INCENSE/CANDLE SET,455,1.2198391420911527,32,9.0,False,0.0
ORIGAMI LAVENDER INCENSE/CANDL SET ,363,0.9731903485254692,435,7.0,False,0.0
ORIGAMI OPIUM INCENSE/CANDLE SET ,59,0.1581769436997319,403,1.0,False,0.0
ORIGAMI ROSE INCENSE IN TUBE,532,1.4262734584450403,169,10.0,False,0.0
ORIGAMI ROSE INCENSE/CANDLE SET ,387,1.0375335120643432,372,7.0,False,0.0
ORIGAMI SANDLEWOOD INCENSE+FLOWER,80,0.21447721179624665,446,2.0,False,0.0
ORIGAMI SANDLEWOOD INCENSE/CAND SET,365,0.9785522788203753,167,7.0,False,0.0
ORIGAMI VANILLA INCENSE CONES,154,0.4128686327077748,48,3.0,False,0.0
ORIGAMI VANILLA INCENSE/CANDLE SET ,270,0.7238605898123325,424,5.0,False,0.0
OVAL  MINI PORTRAIT FRAME,323,0.8659517426273459,91,6.0,False,0.0
OVEN MITT APPLES DESIGN,1298,3.479892761394102,365,24.0,False,0.0
OVERNIGHT BAG VINTAGE ROSE PAISLEY,244,0.6541554959785523,267,5.0,False,0.0
OWL DOORSTOP,489,1.3109919571045576,215,9.0,False,0.0
OYSTER TRINKET BOX,48,0.128686327077748,86,1.0,False,0.0
PACK 20 DOLLY PEGS,242,0.6487935656836461,486,5.0,False,0.0
PACK 20 ENGLISH ROSE PAPER NAPKINS,481,1.289544235924933,21,9.0,False,0.0
PACK 3 BOXES BIRD PANETTONE ,177,0.4745308310991957,304,3.0,False,0.0
PACK 3 BOXES BIRD PANNETONE ,2088,5.597855227882038,459,39.0,False,0.0
PACK 3 BOXES CHRISTMAS PANETTONE,39,0.10455764075067024,233,1.0,False,0.0
PACK 3 BOXES CHRISTMAS PANNETONE,1532,4.107238605898123,22,29.0,True,7.0
PACK 3 FIRE ENGINE/CAR PATCHES,76,0.2037533512064343,55,1.0,False,0.0
PACK 3 IRON ON DOG PATCHES,191,0.5120643431635389,164,4.0,False,0.0
PACK 4 FLOWER/BUTTERFLY PATCHES,1,0.002680965147453083,122,0.0,False,0.0
PACK 6 HEART/ICE-CREAM PATCHES,269,0.7211796246648794,242,5.0,False,0.0
PACK OF 12 50'S CHRISTMAS TISSUES,3419,9.16621983914209,26,64.0,True,38.0
PACK OF 12 BLUE PAISLEY TISSUES ,2223,5.959785522788204,369,42.0,False,0.0
PACK OF 12 CHRISTMAS FUN CARDS,49,0.13136729222520108,232,1.0,False,0.0
PACK OF 12 CIRCUS PARADE TISSUES ,2024,5.42627345844504,363,38.0,False,0.0
PACK OF 12 COLOURED PENCILS,3910,10.482573726541554,197,73.0,False,0.0
PACK OF 12 DOILEY TISSUES,72,0.19302949061662197,457,1.0,False,0.0
PACK OF 12 DOLLY GIRL TISSUES,1203,3.225201072386059,353,23.0,False,0.0
PACK OF 12 HEARTS DESIGN TISSUES ,8569,22.97319034852547,374,161.0,False,0.0
PACK OF 12 LONDON TISSUES ,25345,67.94906166219839,172,476.0,True,304.0
PACK OF 12 PAISLEY PARK TISSUES ,1617,4.335120643431635,335,30.0,False,0.0
PACK OF 12 PINK PAISLEY TISSUES ,3309,8.871313672922252,476,62.0,False,0.0
PACK OF 12 PINK POLKADOT TISSUES,3985,10.683646112600536,423,75.0,False,0.0
PACK OF 12 RED APPLE TISSUES,1175,3.1501340482573728,464,22.0,False,0.0
PACK OF 12 RED RETROSPOT TISSUES ,6523,17.487935656836463,83,122.0,True,39.0
PACK OF 12 SKULL TISSUES,5166,13.849865951742627,242,97.0,False,0.0
PACK OF 12 SPACEBOY TISSUES,2957,7.927613941018767,233,55.0,False,0.0
PACK OF 12 STICKY BUNNIES,772,2.06970509383378,491,14.0,False,0.0
PACK OF 12 SUKI TISSUES ,7346,19.694369973190348,328,138.0,False,0.0
PACK OF 12 TRADITIONAL CRAYONS,9314,24.970509383378015,421,175.0,False,0.0
PACK OF 12 VINTAGE CHRISTMAS TISSUE,2642,7.083109919571045,69,50.0,False,0.0
PACK OF 12 VINTAGE DOILY TISSUES,2087,5.595174262734584,344,39.0,False,0.0
PACK OF 12 VINTAGE LEAF TISSUES ,1487,3.986595174262735,231,28.0,False,0.0
PACK OF 12 WOODLAND TISSUES ,5295,14.195710455764075,46,99.0,True,53.0
PACK OF 20 NAPKINS PANTRY DESIGN,6102,16.359249329758715,486,115.0,False,0.0
PACK OF 20 NAPKINS RED APPLES,4234,11.351206434316353,287,79.0,False,0.0
PACK OF 20 SKULL PAPER NAPKINS,2068,5.544235924932976,205,39.0,False,0.0
PACK OF 20 SPACEBOY NAPKINS,1488,3.9892761394101877,413,28.0,False,0.0
PACK OF 6 BIRDY GIFT TAGS,6062,16.25201072386059,361,114.0,False,0.0
PACK OF 6 COCKTAIL PARASOL STRAWS,2465,6.60857908847185,493,46.0,False,0.0
PACK OF 6 HANDBAG GIFT BOXES,529,1.418230563002681,251,10.0,False,0.0
PACK OF 6 LARGE FRUIT STRAWS ,2156,5.7801608579088475,333,40.0,False,0.0
PACK OF 6 PANETTONE GIFT BOXES,226,0.6058981233243967,228,4.0,False,0.0
PACK OF 6 PANNETONE GIFT BOXES,2015,5.402144772117962,201,38.0,False,0.0
PACK OF 6 SANDCASTLE FLAGS ASSORTED,2397,6.42627345844504,26,45.0,True,19.0
PACK OF 6 SKULL PAPER CUPS,2050,5.49597855227882,21,38.0,True,17.0
PACK OF 6 SKULL PAPER PLATES,2194,5.882037533512064,415,41.0,False,0.0
PACK OF 6 SMALL FRUIT STRAWS,1648,4.418230563002681,410,31.0,False,0.0
PACK OF 6 SWEETIE GIFT BOXES,1029,2.7587131367292224,403,19.0,False,0.0
PACK OF 60 DINOSAUR CAKE CASES,12134,32.53083109919571,383,228.0,False,0.0
PACK OF 60 MUSHROOM CAKE CASES,4967,13.316353887399464,202,93.0,False,0.0
PACK OF 60 PINK PAISLEY CAKE CASES,24264,65.05093833780161,31,455.0,True,424.0
PACK OF 60 SPACEBOY CAKE CASES,8103,21.723860589812332,483,152.0,False,0.0
PACK OF 72 RETROSPOT CAKE CASES,33693,90.32975871313673,129,632.0,True,503.0
PACK OF 72 SKULL CAKE CASES,14309,38.361930294906166,219,269.0,True,50.0
PACK OF SIX LED TEA LIGHTS,1729,4.6353887399463805,315,32.0,False,0.0
PACK/12 BLUE FOLKART CARDS,22,0.058981233243967826,279,0.0,False,0.0
PACK/12 XMAS FUN CARD,34,0.09115281501340483,201,1.0,False,0.0
PACKING CHARGE,14,0.03753351206434316,184,0.0,False,0.0
PADS TO MATCH ALL CUSHIONS,3,0.00804289544235925,294,0.0,False,0.0
PAINT YOUR OWN CANVAS SET,2354,6.310991957104558,213,44.0,False,0.0
PAINT YOUR OWN EGGS IN CRATE,164,0.43967828418230565,173,3.0,False,0.0
PAINTED HEART WREATH WITH BELL,12,0.032171581769437,260,0.0,False,0.0
PAINTED LIGHTBULB RAINBOW DESIGN,64,0.17158176943699732,236,1.0,False,0.0
PAINTED LIGHTBULB STAR+ MOON,108,0.289544235924933,445,2.0,False,0.0
PAINTED METAL HEART WITH HOLLY BELL,1196,3.2064343163538873,390,22.0,False,0.0
PAINTED METAL PEARS ASSORTED,4476,12.0,469,84.0,False,0.0
PAINTED METAL STAR WITH HOLLY BELLS,1450,3.8873994638069704,16,27.0,True,11.0
PAINTED PINK RABBIT ,318,0.8525469168900804,38,6.0,False,0.0
PAINTED SEA SHELL METAL WINDCHIME,93,0.24932975871313673,404,2.0,False,0.0
PAINTED YELLOW WOODEN DAISY,271,0.7265415549597856,42,5.0,False,0.0
PAIR BUTTERFLY HAIR CLIPS,16,0.04289544235924933,143,0.0,False,0.0
PAIR OF ENAMEL BUTTERFLY HAIRCLIP,17,0.045576407506702415,376,0.0,False,0.0
PAIR OF PINK FLOWER CLUSTER SLIDE,10,0.02680965147453083,88,0.0,False,0.0
PAIR PADDED HANGERS PINK CHECK,57,0.15281501340482573,425,1.0,False,0.0
PAISLEY PARK CARD,348,0.9329758713136729,444,7.0,False,0.0
PAISLEY PATTERN  STICKERS,104,0.27882037533512066,468,2.0,False,0.0
PALE PINK/AMETHYST STONE NECKLACE,3,0.00804289544235925,67,0.0,False,0.0
PANDA AND BUNNIES STICKER SHEET,372,0.9973190348525469,480,7.0,False,0.0
PANTRY 3 HOOK ROLLING PIN HANGER,202,0.5415549597855228,35,4.0,False,0.0
PANTRY APPLE CORER,436,1.1689008042895441,491,8.0,False,0.0
PANTRY CHOPPING BOARD,1138,3.0509383378016084,439,21.0,False,0.0
PANTRY HOOK BALLOON WHISK ,196,0.5254691689008043,235,4.0,False,0.0
PANTRY HOOK SPATULA,154,0.4128686327077748,294,3.0,False,0.0
PANTRY HOOK TEA STRAINER ,160,0.4289544235924933,13,3.0,False,0.0
PANTRY KITCHEN THERMOMETER ,88,0.2359249329758713,474,2.0,False,0.0
PANTRY MAGNETIC  SHOPPING LIST,3067,8.222520107238607,108,58.0,False,0.0
PANTRY PASTRY BRUSH,1045,2.8016085790884717,406,20.0,False,0.0
PANTRY ROLLING PIN,2407,6.453083109919571,498,45.0,False,0.0
PANTRY SCRUBBING BRUSH,2289,6.136729222520107,48,43.0,False,0.0
PANTRY WASHING UP BRUSH,3920,10.509383378016086,280,74.0,False,0.0
PAPER BUNTING COLOURED LACE,1698,4.552278820375335,384,32.0,False,0.0
PAPER BUNTING PAISLEY PARK,248,0.6648793565683646,294,5.0,False,0.0
PAPER BUNTING RETROSPOT,6879,18.44235924932976,166,129.0,False,0.0
PAPER BUNTING VINTAGE PAISLEY,1190,3.190348525469169,84,22.0,False,0.0
PAPER BUNTING VINTAGE PARTY,421,1.128686327077748,381,8.0,False,0.0
PAPER BUNTING WHITE LACE,3779,10.131367292225201,297,71.0,False,0.0
PAPER CHAIN KIT 50'S CHRISTMAS ,15617,41.8686327077748,139,293.0,True,154.0
PAPER CHAIN KIT EMPIRE,4893,13.117962466487935,184,92.0,False,0.0
PAPER CHAIN KIT LONDON,438,1.1742627345844503,471,8.0,False,0.0
PAPER CHAIN KIT RETROSPOT,4307,11.546916890080428,93,81.0,False,0.0
PAPER CHAIN KIT SKULLS ,507,1.3592493297587132,31,10.0,False,0.0
PAPER CHAIN KIT VINTAGE CHRISTMAS,9433,25.289544235924932,468,177.0,False,0.0
"PAPER CRAFT , LITTLE BIRDIE",80995,217.14477211796248,36,1520.0,True,1484.0
PAPER LANTERN 5 POINT SEQUIN STAR,50,0.13404825737265416,204,1.0,False,0.0
PAPER LANTERN 5 POINT STAR MOON ,106,0.28418230563002683,346,2.0,False,0.0
PAPER LANTERN 5 POINT STAR MOON 30,10,0.02680965147453083,391,0.0,False,0.0
PAPER LANTERN 5 POINT STUDDED STAR,8,0.021447721179624665,245,0.0,False,0.0
PAPER LANTERN 6 POINT SNOW STAR,26,0.06970509383378017,449,0.0,False,0.0
PAPER LANTERN 7 POINT SNOW STAR,99,0.26541554959785524,101,2.0,False,0.0
PAPER LANTERN 9 POINT DELUXE STAR,347,0.9302949061662198,486,7.0,False,0.0
PAPER LANTERN 9 POINT HOLLY STAR 23,18,0.04825737265415549,30,0.0,False,0.0
PAPER LANTERN 9 POINT HOLLY STAR 40,6,0.0160857908847185,312,0.0,False,0.0
PAPER LANTERN 9 POINT HOLLY STAR L,69,0.18498659517426275,473,1.0,False,0.0
PAPER LANTERN 9 POINT HOLLY STAR S,85,0.22788203753351208,366,2.0,False,0.0
PAPER LANTERN 9 POINT SNOW STAR,246,0.6595174262734584,452,5.0,False,0.0
PAPER LANTERN 9 POINT SNOW STAR ,234,0.6273458445040214,93,4.0,False,0.0
PAPER POCKET TRAVELING FAN ,6419,17.20911528150134,271,120.0,False,0.0
PAPERWEIGHT CHILDHOOD MEMORIES,261,0.6997319034852547,156,5.0,False,0.0
PAPERWEIGHT HOME SWEET HOME,146,0.3914209115281501,450,3.0,False,0.0
PAPERWEIGHT KINGS CHOICE ,160,0.4289544235924933,462,3.0,False,0.0
PAPERWEIGHT SAVE THE PLANET,329,0.8820375335120644,396,6.0,False,0.0
PAPERWEIGHT VINTAGE COLLAGE,487,1.3056300268096515,266,9.0,False,0.0
PAPERWEIGHT VINTAGE PAISLEY,134,0.35924932975871315,67,3.0,False,0.0
PARISIENNE CURIO CABINET,472,1.2654155495978552,389,9.0,False,0.0
PARISIENNE JEWELLERY DRAWER ,765,2.0509383378016084,431,14.0,False,0.0
PARISIENNE KEY CABINET ,664,1.7801608579088473,24,12.0,False,0.0
PARISIENNE SEWING BOX,296,0.7935656836461126,171,6.0,False,0.0
PARLOUR CERAMIC WALL HOOK,448,1.2010723860589811,454,8.0,False,0.0
PARTY BUNTING,15291,40.9946380697051,172,287.0,True,115.0
PARTY CHARMS 50 PIECES,2093,5.611260053619303,329,39.0,False,0.0
PARTY CONE CHRISTMAS DECORATION ,1505,4.03485254691689,290,28.0,False,0.0
PARTY CONES CANDY ASSORTED,1729,4.6353887399463805,289,32.0,False,0.0
PARTY CONES CANDY DECORATION,296,0.7935656836461126,21,6.0,False,0.0
PARTY CONES CANDY TREE DECORATION,696,1.8659517426273458,283,13.0,False,0.0
PARTY CONES CARNIVAL ASSORTED,402,1.0777479892761395,280,8.0,False,0.0
PARTY FOOD SHOPPER BAG,314,0.8418230563002681,217,6.0,False,0.0
PARTY INVITES BALLOON GIRL,356,0.9544235924932976,36,7.0,False,0.0
PARTY INVITES DINOSAURS,573,1.5361930294906165,81,11.0,False,0.0
PARTY INVITES FOOTBALL,412,1.1045576407506703,69,8.0,False,0.0
PARTY INVITES JAZZ HEARTS,483,1.2949061662198391,439,9.0,False,0.0
PARTY INVITES SPACEMAN,501,1.3431635388739946,482,9.0,False,0.0
PARTY INVITES WOODLAND,1049,2.812332439678284,154,20.0,False,0.0
PARTY METAL SIGN ,3335,8.941018766756033,102,63.0,False,0.0
PARTY PIZZA DISH BLUE POLKADOT,972,2.6058981233243967,318,18.0,False,0.0
PARTY PIZZA DISH GREEN POLKADOT,885,2.3726541554959786,17,17.0,False,0.0
PARTY PIZZA DISH PINK POLKADOT,1049,2.812332439678284,88,20.0,False,0.0
PARTY PIZZA DISH RED RETROSPOT,1705,4.571045576407506,36,32.0,False,0.0
PARTY TIME DESIGN FLANNEL,72,0.19302949061662197,183,1.0,False,0.0
PARTY TIME PENCIL ERASERS,1261,3.3806970509383376,59,24.0,False,0.0
PASTEL BLUE PHOTO ALBUM ,29,0.0777479892761394,208,1.0,False,0.0
PASTEL COLOUR HONEYCOMB FAN,873,2.3404825737265416,396,16.0,False,0.0
PASTEL PINK PHOTO ALBUM ,7,0.01876675603217158,358,0.0,False,0.0
PEACE SMALL WOOD LETTERS,25,0.06702412868632708,457,0.0,False,0.0
PEACE WOODEN BLOCK LETTERS,348,0.9329758713136729,437,7.0,False,0.0
PEACH KNITTED HEN ,49,0.13136729222520108,190,1.0,False,0.0
"PEARL & SHELL 42""NECKL. GREEN",4,0.010723860589812333,33,0.0,False,0.0
"PEARL & SHELL 42""NECKL. IVORY",2,0.005361930294906166,325,0.0,False,0.0
